"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN005010600","AHMADABAD, IN","1961-03-03","0.00","83",,"63"
"IN005010600","AHMADABAD, IN","1961-03-04","0.00",,,
"IN005010600","AHMADABAD, IN","1961-03-05","0.00","76",,"68"
"IN005010600","AHMADABAD, IN","1961-03-06","0.00","73",,"57"
"IN005010600","AHMADABAD, IN","1961-03-07","0.00","77",,"57"
"IN005010600","AHMADABAD, IN","1961-03-08","0.00","80",,"64"
"IN005010600","AHMADABAD, IN","1961-03-09","0.00","82",,"63"
"IN005010600","AHMADABAD, IN","1961-03-10","0.00","85",,"66"
"IN005010600","AHMADABAD, IN","1961-03-11","0.00","83",,"66"
"IN005010600","AHMADABAD, IN","1961-03-12","0.00","79",,"66"
"IN005010600","AHMADABAD, IN","1961-03-13","0.00","89",,"66"
"IN005010600","AHMADABAD, IN","1961-03-14","0.00","84",,"70"
"IN005010600","AHMADABAD, IN","1961-03-15","0.00","83",,"72"
"IN005010600","AHMADABAD, IN","1961-03-16","0.00","85",,"70"
"IN005010600","AHMADABAD, IN","1961-03-17","0.00","83",,"70"
"IN005010600","AHMADABAD, IN","1961-03-18","0.00","85",,"70"
"IN005010600","AHMADABAD, IN","1961-03-19","0.00","82",,"72"
"IN005010600","AHMADABAD, IN","1961-03-20","0.00",,,
"IN005010600","AHMADABAD, IN","1961-03-21","0.00","85",,"64"
"IN005010600","AHMADABAD, IN","1961-03-22","0.00",,,
"IN005010600","AHMADABAD, IN","1961-03-23","0.00","84",,"70"
"IN005010600","AHMADABAD, IN","1961-03-24","0.00","76",,"70"
"IN005010600","AHMADABAD, IN","1961-03-25","0.00","78",,"63"
"IN005010600","AHMADABAD, IN","1961-03-26","0.00","76",,"64"
"IN005010600","AHMADABAD, IN","1961-03-27","0.00","79",,"63"
"IN005010600","AHMADABAD, IN","1961-03-28","0.00","77",,"64"
"IN005010600","AHMADABAD, IN","1961-03-29","0.00","88",,"66"
"IN005010600","AHMADABAD, IN","1961-03-30","0.00","74",,"63"
"IN005010600","AHMADABAD, IN","1961-03-31","0.00","81",,"68"
"IN005010600","AHMADABAD, IN","1961-04-01","0.00","81",,"66"
"IN005010600","AHMADABAD, IN","1961-04-02","0.00","83",,"73"
"IN005010600","AHMADABAD, IN","1961-04-03","0.00","84",,"73"
"IN005010600","AHMADABAD, IN","1961-04-04","0.00","85",,"75"
"IN005010600","AHMADABAD, IN","1961-04-05","0.00","86",,"68"
"IN005010600","AHMADABAD, IN","1961-04-06","0.00","87",,"77"
"IN005010600","AHMADABAD, IN","1961-04-07","0.00","84",,"72"
"IN005010600","AHMADABAD, IN","1961-04-08","0.00","86",,"73"
"IN005010600","AHMADABAD, IN","1961-04-09","0.00","86",,"72"
"IN005010600","AHMADABAD, IN","1961-04-10","0.00","87",,"75"
"IN005010600","AHMADABAD, IN","1961-04-11","0.00","89",,"79"
"IN005010600","AHMADABAD, IN","1961-04-12","0.00","88",,"79"
"IN005010600","AHMADABAD, IN","1961-04-13","0.00","83",,"72"
"IN005010600","AHMADABAD, IN","1961-04-14","0.00",,,
"IN005010600","AHMADABAD, IN","1961-04-15","0.00",,,
"IN005010600","AHMADABAD, IN","1961-04-16","0.00","87",,"70"
"IN005010600","AHMADABAD, IN","1961-04-17","0.00",,,
"IN005010600","AHMADABAD, IN","1961-04-18","0.00","89",,"73"
"IN005010600","AHMADABAD, IN","1961-04-19","0.00",,,
"IN005010600","AHMADABAD, IN","1961-04-20","0.00","88",,"75"
"IN005010600","AHMADABAD, IN","1961-04-21","0.00","88",,"77"
"IN005010600","AHMADABAD, IN","1961-04-22","0.00","88",,
"IN005010600","AHMADABAD, IN","1961-04-23","0.00","88",,"68"
"IN005010600","AHMADABAD, IN","1961-04-24","0.00","89",,
"IN005010600","AHMADABAD, IN","1961-04-25","0.00","89",,"73"
"IN005010600","AHMADABAD, IN","1961-04-26","0.00","92",,"75"
"IN005010600","AHMADABAD, IN","1961-04-27","0.00","92",,"75"
"IN005010600","AHMADABAD, IN","1961-04-28","0.00",,,
"IN005010600","AHMADABAD, IN","1961-04-29","0.00","89",,"75"
"IN005010600","AHMADABAD, IN","1961-04-30","0.00",,,
"IN005010600","AHMADABAD, IN","1961-05-01","0.00","90",,"73"
"IN005010600","AHMADABAD, IN","1961-05-02","0.00","91",,"77"
"IN005010600","AHMADABAD, IN","1961-05-03","0.00",,,
"IN005010600","AHMADABAD, IN","1961-05-04","0.00","89",,"75"
"IN005010600","AHMADABAD, IN","1961-05-05","0.00","90",,"77"
"IN005010600","AHMADABAD, IN","1961-05-06","0.00","89",,"77"
"IN005010600","AHMADABAD, IN","1961-05-07","0.00","84",,"77"
"IN005010600","AHMADABAD, IN","1961-05-08","0.17","87",,"75"
"IN005010600","AHMADABAD, IN","1961-05-09","0.00","88",,"81"
"IN005010600","AHMADABAD, IN","1961-05-10","0.18","89",,"75"
"IN005010600","AHMADABAD, IN","1961-05-11","0.00","88",,"79"
"IN005010600","AHMADABAD, IN","1961-05-12","0.00",,,
"IN005010600","AHMADABAD, IN","1961-05-13","0.00",,,
"IN005010600","AHMADABAD, IN","1961-05-14","0.00","87",,"79"
"IN005010600","AHMADABAD, IN","1961-05-15","0.00","94",,
"IN005010600","AHMADABAD, IN","1961-05-16","0.00","95",,"86"
"IN005010600","AHMADABAD, IN","1961-05-17","0.00","95",,"82"
"IN005010600","AHMADABAD, IN","1961-05-18","0.00","98",,
"IN005010600","AHMADABAD, IN","1961-05-19","0.00","94",,"86"
"IN005010600","AHMADABAD, IN","1961-05-20","0.00","91",,"82"
"IN005010600","AHMADABAD, IN","1961-05-21","0.00","91",,"81"
"IN005010600","AHMADABAD, IN","1961-05-22","0.00","92",,"81"
"IN005010600","AHMADABAD, IN","1961-05-23","0.00","93",,"81"
"IN005010600","AHMADABAD, IN","1961-05-24","0.00","96",,"84"
"IN005010600","AHMADABAD, IN","1961-05-25","0.00","95",,"82"
"IN005010600","AHMADABAD, IN","1961-05-26","0.00","92",,"81"
"IN005010600","AHMADABAD, IN","1961-05-27","0.00","93",,"79"
"IN005010600","AHMADABAD, IN","1961-05-28","0.00","90",,"81"
"IN005010600","AHMADABAD, IN","1961-05-29","0.00","91",,"81"
"IN005010600","AHMADABAD, IN","1961-05-30","0.01",,,
"IN005010600","AHMADABAD, IN","1961-05-31","0.00","90",,"79"
"IN005010600","AHMADABAD, IN","1961-06-01","0.00",,,
"IN005010600","AHMADABAD, IN","1961-06-02","0.00","90",,"82"
"IN005010600","AHMADABAD, IN","1961-06-03","0.36","89",,"79"
"IN005010600","AHMADABAD, IN","1961-06-04","0.00","86",,"81"
"IN005010600","AHMADABAD, IN","1961-06-05","0.03","87",,"79"
"IN005010600","AHMADABAD, IN","1961-06-06","0.00",,,
"IN005010600","AHMADABAD, IN","1961-06-07","0.00","90",,"82"
"IN005010600","AHMADABAD, IN","1961-06-08","0.00","92",,"82"
"IN005010600","AHMADABAD, IN","1961-06-09","0.00","89",,"84"
"IN005010600","AHMADABAD, IN","1961-06-10","0.00","92",,"82"
"IN005010600","AHMADABAD, IN","1961-06-11","0.00","89",,"70"
"IN005010600","AHMADABAD, IN","1961-06-12","0.00","87",,"73"
"IN005010600","AHMADABAD, IN","1961-06-13","0.00","88",,"82"
"IN005010600","AHMADABAD, IN","1961-06-14","0.00","90",,"73"
"IN005010600","AHMADABAD, IN","1961-06-15","0.00","88",,"81"
"IN005010600","AHMADABAD, IN","1961-06-16","0.00","88",,"81"
"IN005010600","AHMADABAD, IN","1961-06-17","0.00","88",,
"IN005010600","AHMADABAD, IN","1961-06-18","0.00","91",,"79"
"IN005010600","AHMADABAD, IN","1961-06-19","0.00","89",,"82"
"IN005010600","AHMADABAD, IN","1961-06-20","0.57","84",,"73"
"IN005010600","AHMADABAD, IN","1961-06-21","0.76","88",,"75"
"IN005010600","AHMADABAD, IN","1961-06-22","0.00","83",,
"IN005010600","AHMADABAD, IN","1961-06-23","0.39","80",,"77"
"IN005010600","AHMADABAD, IN","1961-06-24","0.02","80",,"73"
"IN005010600","AHMADABAD, IN","1961-06-25","0.56","77",,"70"
"IN005010600","AHMADABAD, IN","1961-06-26","1.04","83",,"73"
"IN005010600","AHMADABAD, IN","1961-06-27","0.09","84",,"77"
"IN005010600","AHMADABAD, IN","1961-06-28","0.00","85",,"79"
"IN005010600","AHMADABAD, IN","1961-06-29","0.00","84",,"79"
"IN005010600","AHMADABAD, IN","1961-06-30","0.00",,,
"IN005010600","AHMADABAD, IN","1961-07-01","0.00","86",,
"IN005010600","AHMADABAD, IN","1961-07-02","0.00","85",,"81"
"IN005010600","AHMADABAD, IN","1961-07-03","0.00","89",,"81"
"IN005010600","AHMADABAD, IN","1961-07-04","1.13",,,
"IN005010600","AHMADABAD, IN","1961-07-05","0.04","83",,"79"
"IN005010600","AHMADABAD, IN","1961-07-06","1.59",,,
"IN005010600","AHMADABAD, IN","1961-07-07","1.91","81",,"77"
"IN005010600","AHMADABAD, IN","1961-07-08","1.56","82",,"75"
"IN005010600","AHMADABAD, IN","1961-07-09","0.16","79",,"77"
"IN005010600","AHMADABAD, IN","1961-07-10","0.42",,,
"IN005010600","AHMADABAD, IN","1961-07-11","0.00","84",,"79"
"IN005010600","AHMADABAD, IN","1961-07-12","0.01","85",,"79"
"IN005010600","AHMADABAD, IN","1961-07-13","0.00","81",,"79"
"IN005010600","AHMADABAD, IN","1961-07-14","0.09","83",,"77"
"IN005010600","AHMADABAD, IN","1961-07-15","0.00","80",,
"IN005010600","AHMADABAD, IN","1961-07-16","0.00","82",,"79"
"IN005010600","AHMADABAD, IN","1961-07-17","0.00",,,
"IN005010600","AHMADABAD, IN","1961-07-18","3.14","79",,"77"
"IN005010600","AHMADABAD, IN","1961-07-19","0.47","80",,"75"
"IN005010600","AHMADABAD, IN","1961-07-20","0.06","80",,"77"
"IN005010600","AHMADABAD, IN","1961-07-21","0.36","78",,"77"
"IN005010600","AHMADABAD, IN","1961-07-22","0.45","83",,"77"
"IN005010600","AHMADABAD, IN","1961-07-23","0.04","81",,"79"
"IN005010600","AHMADABAD, IN","1961-07-24","0.06","83",,"79"
"IN005010600","AHMADABAD, IN","1961-07-25","0.00",,,
"IN005010600","AHMADABAD, IN","1961-07-26","0.00","81",,"77"
"IN005010600","AHMADABAD, IN","1961-07-27","0.00","81",,"77"
"IN005010600","AHMADABAD, IN","1961-07-28","0.47","81",,"77"
"IN005010600","AHMADABAD, IN","1961-07-29","1.28","82",,"77"
"IN005010600","AHMADABAD, IN","1961-07-30","0.19","81",,"77"
"IN005010600","AHMADABAD, IN","1961-07-31","0.00",,,
"IN005010600","AHMADABAD, IN","1961-08-01","0.57","83",,"77"
"IN005010600","AHMADABAD, IN","1961-08-02","0.15","81",,"77"
"IN005010600","AHMADABAD, IN","1961-08-03","0.02","81",,"79"
"IN005010600","AHMADABAD, IN","1961-08-04","0.02",,,
"IN005010600","AHMADABAD, IN","1961-08-05","0.00","83",,
"IN005010600","AHMADABAD, IN","1961-08-06","0.00",,,
"IN005010600","AHMADABAD, IN","1961-08-07","0.03",,,
"IN005010600","AHMADABAD, IN","1961-08-08","0.10","82",,"77"
"IN005010600","AHMADABAD, IN","1961-08-09","0.06","82",,"77"
"IN005010600","AHMADABAD, IN","1961-08-10","0.21","83",,"77"
"IN005010600","AHMADABAD, IN","1961-08-11","0.02","82",,"77"
"IN005010600","AHMADABAD, IN","1961-08-12","0.02",,,
"IN005010600","AHMADABAD, IN","1961-08-13","0.14","82",,"77"
"IN005010600","AHMADABAD, IN","1961-08-14","0.01","82",,"77"
"IN005010600","AHMADABAD, IN","1961-08-15","0.00","83",,"79"
"IN005010600","AHMADABAD, IN","1961-08-16","0.09","81",,"77"
"IN005010600","AHMADABAD, IN","1961-08-17","0.04","81",,"77"
"IN005010600","AHMADABAD, IN","1961-08-18","0.00","82",,"79"
"IN005010600","AHMADABAD, IN","1961-08-19","0.09","82",,"79"
"IN005010600","AHMADABAD, IN","1961-08-20","0.12","83",,"79"
"IN005010600","AHMADABAD, IN","1961-08-21","0.00","83","91","77"
"IN005010600","AHMADABAD, IN","1961-08-22","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1961-08-23","0.19","83",,"73"
"IN005010600","AHMADABAD, IN","1961-08-24","0.00","85",,"77"
"IN005010600","AHMADABAD, IN","1961-08-25","0.39","78",,
"IN005010600","AHMADABAD, IN","1961-08-26","1.23","79",,"75"
"IN005010600","AHMADABAD, IN","1961-08-27","0.24","81",,"77"
"IN005010600","AHMADABAD, IN","1961-08-28","0.00","81",,
"IN005010600","AHMADABAD, IN","1961-08-29","0.00","82",,"75"
"IN005010600","AHMADABAD, IN","1961-08-30","0.02","81",,"77"
"IN005010600","AHMADABAD, IN","1961-08-31","0.00","80",,"77"
"IN005010600","AHMADABAD, IN","1961-09-01","0.86","80",,"75"
"IN005010600","AHMADABAD, IN","1961-09-02","0.02","83",,"77"
"IN005010600","AHMADABAD, IN","1961-09-03","0.49","81",,"77"
"IN005010600","AHMADABAD, IN","1961-09-04","0.00","79",,"77"
"IN005010600","AHMADABAD, IN","1961-09-05","0.32","78",,"77"
"IN005010600","AHMADABAD, IN","1961-09-06","0.31",,,
"IN005010600","AHMADABAD, IN","1961-09-07","0.73",,,
"IN005010600","AHMADABAD, IN","1961-09-08","1.51","79",,"77"
"IN005010600","AHMADABAD, IN","1961-09-09","0.74","82",,"77"
"IN005010600","AHMADABAD, IN","1961-09-10","0.61",,,
"IN005010600","AHMADABAD, IN","1961-09-11","1.11","79",,"77"
"IN005010600","AHMADABAD, IN","1961-09-12","2.60","78",,"72"
"IN005010600","AHMADABAD, IN","1961-09-13","0.32","79",,"77"
"IN005010600","AHMADABAD, IN","1961-09-14","0.24","81",,"75"
"IN005010600","AHMADABAD, IN","1961-09-15","0.00","79",,"75"
"IN005010600","AHMADABAD, IN","1961-09-16","0.03","79",,"75"
"IN005010600","AHMADABAD, IN","1961-09-17","0.20","79",,"77"
"IN005010600","AHMADABAD, IN","1961-09-18","0.21",,,
"IN005010600","AHMADABAD, IN","1961-09-19","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1961-09-20","0.00","83",,"75"
"IN005010600","AHMADABAD, IN","1961-09-21","0.00","82",,"77"
"IN005010600","AHMADABAD, IN","1961-09-22","0.00","81",,"75"
"IN005010600","AHMADABAD, IN","1961-09-23","0.00","82",,"75"
"IN005010600","AHMADABAD, IN","1961-09-24","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1961-09-25","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1961-09-26","0.00","81",,"77"
"IN005010600","AHMADABAD, IN","1961-09-27","0.06","77",,"75"
"IN005010600","AHMADABAD, IN","1961-09-28","0.24","78",,"75"
"IN005010600","AHMADABAD, IN","1961-09-29","0.19","79",,"75"
"IN005010600","AHMADABAD, IN","1961-09-30","0.44","83",,"75"
"IN005010600","AHMADABAD, IN","1961-10-01","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-02","0.00","83",,"77"
"IN005010600","AHMADABAD, IN","1961-10-03","0.00","82",,"77"
"IN005010600","AHMADABAD, IN","1961-10-04","0.00","82",,"75"
"IN005010600","AHMADABAD, IN","1961-10-05","0.00","85",,"75"
"IN005010600","AHMADABAD, IN","1961-10-06","0.00","84",,"73"
"IN005010600","AHMADABAD, IN","1961-10-07","0.00","83",,"75"
"IN005010600","AHMADABAD, IN","1961-10-08","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-09","0.00","84",,"77"
"IN005010600","AHMADABAD, IN","1961-10-10","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-11","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-12","0.00","83",,"72"
"IN005010600","AHMADABAD, IN","1961-10-13","0.00","81",,"66"
"IN005010600","AHMADABAD, IN","1961-10-14","0.00","76",,"70"
"IN005010600","AHMADABAD, IN","1961-10-15","0.00","81",,"66"
"IN005010600","AHMADABAD, IN","1961-10-16","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-17","0.00","74",,"63"
"IN005010600","AHMADABAD, IN","1961-10-18","0.00","75",,"64"
"IN005010600","AHMADABAD, IN","1961-10-19","0.00","75",,"63"
"IN005010600","AHMADABAD, IN","1961-10-20","0.00","76",,"61"
"IN005010600","AHMADABAD, IN","1961-10-21","0.00","74",,"63"
"IN005010600","AHMADABAD, IN","1961-10-22","0.00","77",,"64"
"IN005010600","AHMADABAD, IN","1961-10-23","0.00","75",,"61"
"IN005010600","AHMADABAD, IN","1961-10-24","0.00",,,
"IN005010600","AHMADABAD, IN","1961-10-25","0.00","77",,"61"
"IN005010600","AHMADABAD, IN","1961-10-26","0.00","76",,"63"
"IN005010600","AHMADABAD, IN","1961-10-27","0.00","78",,"63"
"IN005010600","AHMADABAD, IN","1961-10-28","0.00","77",,"63"
"IN005010600","AHMADABAD, IN","1961-10-29","0.00","77",,"70"
"IN005010600","AHMADABAD, IN","1961-10-30","0.00","71",,"57"
"IN005010600","AHMADABAD, IN","1961-10-31","0.00","72",,"57"
"IN005010600","AHMADABAD, IN","1961-11-01","0.00","75",,"61"
"IN005010600","AHMADABAD, IN","1961-11-02","0.00",,,
"IN005010600","AHMADABAD, IN","1961-11-03","0.00","73",,"63"
"IN005010600","AHMADABAD, IN","1961-11-04","0.00","73",,"63"
"IN005010600","AHMADABAD, IN","1961-11-05","0.00","76",,"66"
"IN005010600","AHMADABAD, IN","1961-11-06","0.00","76",,"66"
"IN005010600","AHMADABAD, IN","1961-11-07","0.00","76",,"63"
"IN005010600","AHMADABAD, IN","1961-11-08","0.00","73",,"61"
"IN005010600","AHMADABAD, IN","1961-11-09","0.00","77",,"63"
"IN005010600","AHMADABAD, IN","1961-11-10","0.00","76",,"64"
"IN005010600","AHMADABAD, IN","1961-11-11","0.00","79",,"66"
"IN005010600","AHMADABAD, IN","1961-11-12","0.00","79",,"68"
"IN005010600","AHMADABAD, IN","1961-11-13","0.00","76",,"66"
"IN005010600","AHMADABAD, IN","1961-11-14","0.00","78",,"64"
"IN005010600","AHMADABAD, IN","1961-11-15","0.00","77",,"63"
"IN005010600","AHMADABAD, IN","1961-11-16","0.00","75",,"63"
"IN005010600","AHMADABAD, IN","1961-11-17","0.00","73",,"59"
"IN005010600","AHMADABAD, IN","1961-11-18","0.00","73",,"54"
"IN005010600","AHMADABAD, IN","1961-11-19","0.00","72",,"66"
"IN005010600","AHMADABAD, IN","1961-11-20","0.00","74",,"64"
"IN005010600","AHMADABAD, IN","1961-11-21","0.00","70",,"59"
"IN005010600","AHMADABAD, IN","1961-11-22","0.00","73",,"57"
"IN005010600","AHMADABAD, IN","1961-11-23","0.00","70",,"57"
"IN005010600","AHMADABAD, IN","1961-11-24","0.00","73",,"59"
"IN005010600","AHMADABAD, IN","1961-11-25","0.00",,,
"IN005010600","AHMADABAD, IN","1961-11-26","0.00","68",,"59"
"IN005010600","AHMADABAD, IN","1961-11-27","0.00","74",,"61"
"IN005010600","AHMADABAD, IN","1961-11-28","0.00","74",,"63"
"IN005010600","AHMADABAD, IN","1961-11-29","0.00","74",,"64"
"IN005010600","AHMADABAD, IN","1961-11-30","0.00","72",,"61"
"IN005010600","AHMADABAD, IN","1961-12-01","0.00","72",,"59"
"IN005010600","AHMADABAD, IN","1961-12-02","0.00","67",,"57"
"IN005010600","AHMADABAD, IN","1961-12-03","0.00","66",,
"IN005010600","AHMADABAD, IN","1961-12-04","0.00","69",,
"IN005010600","AHMADABAD, IN","1961-12-05","0.00","68",,"54"
"IN005010600","AHMADABAD, IN","1961-12-06","0.00","69",,"54"
"IN005010600","AHMADABAD, IN","1961-12-07","0.00","69",,"48"
"IN005010600","AHMADABAD, IN","1961-12-08","0.00","69",,"55"
"IN005010600","AHMADABAD, IN","1961-12-09","0.00","67",,"52"
"IN005010600","AHMADABAD, IN","1961-12-10","0.00","67",,"55"
"IN005010600","AHMADABAD, IN","1961-12-11","0.00","67",,"54"
"IN005010600","AHMADABAD, IN","1961-12-12","0.00",,,
"IN005010600","AHMADABAD, IN","1961-12-13","0.00","67",,"55"
"IN005010600","AHMADABAD, IN","1961-12-14","0.00","71",,"52"
"IN005010600","AHMADABAD, IN","1961-12-15","0.00","66",,"50"
"IN005010600","AHMADABAD, IN","1961-12-16","0.00","67",,"52"
"IN005010600","AHMADABAD, IN","1961-12-17","0.00","68",,"55"
"IN005010600","AHMADABAD, IN","1961-12-18","0.00","62",,"48"
"IN005010600","AHMADABAD, IN","1961-12-19","0.00","61",,"46"
"IN005010600","AHMADABAD, IN","1961-12-20","0.00","66",,
"IN005010600","AHMADABAD, IN","1961-12-21","0.00","69",,
"IN005010600","AHMADABAD, IN","1961-12-22","0.00","67",,"59"
"IN005010600","AHMADABAD, IN","1961-12-23","0.00","68",,"57"
"IN005010600","AHMADABAD, IN","1961-12-24","0.00","67",,"55"
"IN005010600","AHMADABAD, IN","1961-12-25","0.00","66",,"55"
"IN005010600","AHMADABAD, IN","1961-12-26","0.00",,,
"IN005010600","AHMADABAD, IN","1961-12-27","0.00","67",,
"IN005010600","AHMADABAD, IN","1961-12-28","0.00",,,
"IN005010600","AHMADABAD, IN","1961-12-29","0.00","65",,"52"
"IN005010600","AHMADABAD, IN","1961-12-30","0.00","65",,
"IN005010600","AHMADABAD, IN","1961-12-31","0.00","63",,"48"
"IN005010600","AHMADABAD, IN","1962-01-01","0.00",,,
"IN005010600","AHMADABAD, IN","1962-01-02","0.00","65",,"52"
"IN005010600","AHMADABAD, IN","1962-01-03","0.00","65",,"48"
"IN005010600","AHMADABAD, IN","1962-01-04","0.00","67",,"52"
"IN005010600","AHMADABAD, IN","1962-01-05","0.00","66",,
"IN005010600","AHMADABAD, IN","1962-01-06","0.00","67",,"54"
"IN005010600","AHMADABAD, IN","1962-01-07","0.00","69","86","55"
"IN005010600","AHMADABAD, IN","1962-01-08","0.00","70",,"55"
"IN005010600","AHMADABAD, IN","1962-01-09","0.00","70","88","55"
"IN005010600","AHMADABAD, IN","1962-01-10","0.00","66",,"48"
"IN005010600","AHMADABAD, IN","1962-01-11","0.00","61",,"52"
"IN005010600","AHMADABAD, IN","1962-01-12","0.00","68","86","54"
"IN005010600","AHMADABAD, IN","1962-01-13","0.00","65",,"50"
"IN005010600","AHMADABAD, IN","1962-01-14","0.00","62",,"46"
"IN005010600","AHMADABAD, IN","1962-01-15","0.00",,,
"IN005010600","AHMADABAD, IN","1962-01-16","0.00","63",,"48"
"IN005010600","AHMADABAD, IN","1962-01-17","0.00","64",,"48"
"IN005010600","AHMADABAD, IN","1962-01-18","0.00","66",,"48"
"IN005010600","AHMADABAD, IN","1962-01-19","0.00","62",,"48"
"IN005010600","AHMADABAD, IN","1962-01-20","0.00","62",,"45"
"IN005010600","AHMADABAD, IN","1962-01-21","0.00","57",,"43"
"IN005010600","AHMADABAD, IN","1962-01-22","0.00","56",,"39"
"IN005010600","AHMADABAD, IN","1962-01-23","0.00","59",,"50"
"IN005010600","AHMADABAD, IN","1962-01-24","0.00","64",,"48"
"IN005010600","AHMADABAD, IN","1962-01-25","0.00","63",,"48"
"IN005010600","AHMADABAD, IN","1962-01-26","0.00","61",,"50"
"IN005010600","AHMADABAD, IN","1962-01-27","0.00","59",,"45"
"IN005010600","AHMADABAD, IN","1962-01-28","0.00","63",,"46"
"IN005010600","AHMADABAD, IN","1962-01-29","0.00","64",,"50"
"IN005010600","AHMADABAD, IN","1962-01-30","0.00","67",,"50"
"IN005010600","AHMADABAD, IN","1962-01-31","0.00","66",,"50"
"IN005010600","AHMADABAD, IN","1962-02-01","0.00","67",,"52"
"IN005010600","AHMADABAD, IN","1962-02-02","0.00","65",,"52"
"IN005010600","AHMADABAD, IN","1962-02-03","0.00","67",,"54"
"IN005010600","AHMADABAD, IN","1962-02-04","0.00","70",,"57"
"IN005010600","AHMADABAD, IN","1962-02-05","0.00","70",,"55"
"IN005010600","AHMADABAD, IN","1962-02-06","0.00","71",,"59"
"IN005010600","AHMADABAD, IN","1962-02-07","0.00","74",,"61"
"IN005010600","AHMADABAD, IN","1962-02-08","0.00","73",,"55"
"IN005010600","AHMADABAD, IN","1962-02-09","0.00","72",,"59"
"IN005010600","AHMADABAD, IN","1962-02-10","0.00","72",,"57"
"IN005010600","AHMADABAD, IN","1962-02-11","0.00","75",,"57"
"IN005010600","AHMADABAD, IN","1962-02-12","0.00","77",,"63"
"IN005010600","AHMADABAD, IN","1962-02-13","0.00","71",,"63"
"IN005010600","AHMADABAD, IN","1962-02-14","0.00","75",,"59"
"IN005010600","AHMADABAD, IN","1962-02-15","0.00","73",,"59"
"IN005010600","AHMADABAD, IN","1962-02-16","0.00","72",,"55"
"IN005010600","AHMADABAD, IN","1962-02-17","0.00","73",,"61"
"IN005010600","AHMADABAD, IN","1962-02-18","0.00","71",,"59"
"IN005010600","AHMADABAD, IN","1962-02-19","0.00","69",,"54"
"IN005010600","AHMADABAD, IN","1962-02-20","0.00","71",,"57"
"IN005010600","AHMADABAD, IN","1962-02-21","0.00","73",,"57"
"IN005010600","AHMADABAD, IN","1962-02-22","0.00","74",,"61"
"IN005010600","AHMADABAD, IN","1962-02-23","0.00","73",,"59"
"IN005010600","AHMADABAD, IN","1962-02-24","0.00","75",,"63"
"IN005010600","AHMADABAD, IN","1962-02-25","0.00","74",,"64"
"IN005010600","AHMADABAD, IN","1962-02-26","0.00","72",,"63"
"IN005010600","AHMADABAD, IN","1962-02-27","0.00","72",,"55"
"IN005010600","AHMADABAD, IN","1962-02-28","0.00","69",,"59"
"IN005010600","AHMADABAD, IN","1962-03-01","0.00","77",,
"IN005010600","AHMADABAD, IN","1962-03-02","0.00","80",,
"IN005010600","AHMADABAD, IN","1962-03-03","0.00","79",,
